row ID,price_doc
1,7547126.5
2,8563211.0
3,7232125.0
4,6510053.5
5,8097220.0
6,7883767.0
7,8020446.0
8,8624866.0
9,7426873.5
10,6455029.5
11,48848970.0
12,7805615.0
13,61211620.0
14,37836544.0
15,6786218.0
16,6735828.0
17,8001997.5
18,7785210.5
19,7855256.5
20,6375824.0
21,6252855.5
22,4236285.5
23,4957616.5
24,5359204.5
25,7340312.5
26,7871545.5
27,5529112.5
28,9315953.0
29,6592169.0
30,3941759.0
31,4820277.5
32,6016247.5
33,7370854.5
34,6816347.0
35,8183277.0
36,6952046.5
37,6527505.0
38,7302557.0
39,7506751.5
40,9015369.0
41,8074403.0
42,6496930.5
43,6836161.0
44,6235676.0
45,7701257.5
46,6304815.0
47,12149246.0
48,10194769.0
49,7599693.5
50,7856314.5
51,7565386.0
52,7795492.0
53,5258419.0
54,9302491.0
55,7035019.5
56,46554610.0
57,10310176.0
58,5526063.0
59,6086928.5
60,6639776.0
61,42847464.0
62,10807822.0
63,9146795.0
64,51007932.0
65,6349305.5
66,7106535.5
67,6607027.5
68,6661749.5
69,8051104.5
70,6771340.5
71,9808708.0
72,5244024.5
73,5702658.0
74,10070540.0
75,13569572.0
76,6035817.5
77,5925868.5
78,6811924.5
79,5891324.0
80,5991480.0
81,6513230.5
82,9179619.0
83,7178117.0
84,5576532.5
85,7769354.5
86,6901571.0
87,8981153.0
88,6899914.5
89,8347603.0
90,7267811.5
91,12759383.0
92,8014397.0
93,8826392.0
94,42644616.0
95,5503701.0
96,8294090.5
97,31317928.0
98,6732063.5
99,7088699.5
100,6608622.5
101,10689933.0
102,32947238.0
103,7082730.5
104,7860246.5
105,6120740.5
106,6238426.0
107,5113766.0
108,7207612.0
109,7685355.5
110,8176136.0
111,5777908.5
112,31827302.0
113,63057972.0
114,6744373.5
115,5944633.5
116,8402496.0
117,6435605.5
118,4828721.5
119,7131608.5
120,6778566.5
121,81536620.0
122,7634100.0
123,49129840.0
124,53984476.0
125,6448202.5
126,41663820.0
127,9861704.0
128,7948488.0
129,8308808.0
130,8517888.0
131,7411871.5
132,50816940.0
133,6747447.5
134,5673763.5
135,7229698.0
136,6356416.5
137,6594232.0
138,8622053.0
139,6836721.0
140,8279703.0
141,7305689.0
142,6796805.5
143,7066913.5
144,5682129.5
145,8086518.0
146,6760607.5
147,57608950.0
148,7981084.5
149,6733331.0
150,6792680.0
151,57600252.0
152,7128924.5
153,10667913.0
154,58079104.0
155,8129529.0
156,5330122.0
157,4707963.0
158,5365586.5
159,6110782.5
160,5484802.5
161,80990010.0
162,9022133.0
163,5439373.5
164,6298727.0
165,6970148.5
166,7954208.0
167,9927806.0
168,4891451.0
169,5667335.0
170,10318196.0
171,7474814.5
172,4686051.0
173,7498301.0
174,7789022.0
175,6915853.5
176,6527503.5
177,8354710.0
178,6838182.0
179,6420990.0
180,6511885.0
181,6469656.5
182,6652004.0
183,7772925.5
184,4650920.0
185,8351214.5
186,6896416.0
187,35147724.0
188,6196876.0
189,51588148.0
190,48709224.0
191,5611842.0
192,6795505.0
193,6702160.0
194,5286037.0
195,8451679.0
196,5312164.5
197,5567806.0
198,5530775.5
199,6588594.5
200,5020557.0
201,6935869.5
202,4313924.5
203,6244855.5
204,3451919.2
205,55258300.0
206,50086540.0
207,46548884.0
208,10535230.0
209,7735048.5
210,6400342.5
211,9479745.0
212,41389890.0
213,5911704.0
214,7787256.5
215,50474176.0
216,8612601.0
217,5177041.5
218,7979831.5
219,6914056.0
220,7888530.5
221,7310782.0
222,7516468.5
223,12377863.0
224,8263964.5
225,8173758.0
226,7738938.5
227,7291652.5
228,7500446.0
229,7089762.0
230,31237038.0
231,6044140.5
232,6038077.0
233,4830315.0
234,7501651.5
235,6814801.5
236,10788607.0
237,32731816.0
238,7480837.0
239,6371096.5
240,6076233.5
241,7053069.0
242,7487163.5
243,6085910.0
244,8872339.0
245,7058101.5
246,6967902.5
247,8427493.0
248,13415352.0
249,6867075.5
250,6075629.0
251,5147648.5
252,7103750.5
253,4989426.5
254,7214933.0
255,7913485.0
256,7604899.0
257,7941355.5
258,51164580.0
259,7628349.0
260,6032213.5
261,35930280.0
262,7209873.0
263,7464455.5
264,7225844.5
265,30422664.0
266,6531884.0
267,6860026.0
268,7902490.0
269,7460438.5
270,7908582.5
271,9796998.0
272,7857332.0
273,5712491.0
274,7077751.0
275,46713080.0
276,4496237.5
277,8616196.0
278,6972060.5
279,4365773.5
280,8103918.5
281,6709884.5
282,9895877.0
283,17064218.0
284,5948069.0
285,7007237.5
286,6959301.5
287,9224525.0
288,7528333.5
289,7940494.0
290,6862461.0
291,10342407.0
292,7348345.5
293,7797494.0
294,7544315.0
295,8276213.0
296,11317024.0
297,48121292.0
298,5591953.5
299,7172766.0
300,54522570.0
301,7612296.5
302,8021922.0
303,62220960.0
304,7541596.5
305,6381211.5
306,6084008.5
307,42300800.0
308,6702356.5
309,4320746.5
310,12695582.0
311,9375203.0
312,7310563.5
313,38010496.0
314,7078086.5
315,6889277.5
316,7253812.0
317,6937483.5
318,55807390.0
319,35348110.0
320,17770772.0
321,8342986.5
322,8196011.5
323,5604100.0
324,6099307.5
325,6430046.5
326,5145387.5
327,7550259.5
328,6517600.5
329,6244115.0
330,8966898.0
331,10633482.0
332,6811239.5
333,43221108.0
334,44455096.0
335,8015849.5
336,5935890.0
337,9920268.0
338,11273688.0
339,6286162.5
340,11570572.0
341,7693720.0
342,7401616.5
343,8226703.5
344,8193667.0
345,7608667.5
346,11829643.0
347,6838901.0
348,8494090.0
349,4989300.0
350,59460916.0
351,6909375.0
352,11651950.0
353,7526382.5
354,6758383.0
355,46631804.0
356,5913371.5
357,7822850.0
358,7598370.5
359,8485785.0
360,7203990.5
361,6390501.0
362,7525288.5
363,4929651.0
364,7494986.5
365,11128837.0
366,9850908.0
367,8204360.0
368,44285744.0
369,6977564.0
370,41830012.0
371,6979931.5
372,5759019.5
373,8713746.0
374,4239765.0
375,7291736.5
376,6573529.5
377,7257971.5
378,7795696.5
379,5281249.5
380,7224658.5
381,6686495.5
382,7606711.0
383,7345160.5
384,45730840.0
385,11363975.0
386,52458396.0
387,7048534.5
388,5252847.5
389,6354212.5
390,5408517.0
391,4959434.5
392,6626530.5
393,7976878.0
394,8303059.0
395,5645659.0
396,6370380.0
397,8611336.0
398,6727539.5
399,38008104.0
400,42682132.0
401,62546604.0
402,9108705.0
403,6626668.5
404,11421011.0
405,6479595.0
406,6732133.5
407,7568495.0
408,7834275.0
409,60327200.0
410,5679135.5
411,7803858.5
412,6349973.5
413,7612050.0
414,31442456.0
415,9619473.0
416,5841473.0
417,40049164.0
418,6301839.0
419,6761907.5
420,7430587.0
421,7778225.5
422,6155058.0
423,7322082.5
424,8932569.0
425,5763651.5
426,7553085.5
427,6504936.5
428,5097985.5
429,7367245.0
430,6220923.5
431,7789641.0
432,5997169.5
433,52645056.0
434,9799081.0
435,7893495.0
436,6507463.5
437,6744978.0
438,11489540.0
439,7061622.5
440,6320270.5
441,6292869.0
442,6950871.5
443,5611697.5
444,9695226.0
445,31086748.0
446,6211103.5
447,12280692.0
448,53493236.0
449,10182062.0
450,50090496.0
451,9713013.0
452,5559876.5
453,6034641.5
454,51181470.0
455,6061628.5
456,6896374.5
457,7512150.0
458,7156396.5
459,5429016.5
460,7886826.0
461,53143960.0
462,6524801.0
463,7032175.5
464,12382953.0
465,8018082.0
466,8593111.0
467,6667224.5
468,6999724.5
469,6087795.5
470,6203050.5
471,7324220.0
472,5552945.0
473,7311279.5
474,6673526.5
475,7362045.5
476,40923276.0
477,8920507.0
478,6806482.5
479,6380278.5
480,9009579.0
481,7653446.0
482,6596509.0
483,5025705.5
484,33382844.0
485,7707636.0
486,6041945.0
487,37686012.0
488,7278254.5
489,40517900.0
490,5533759.0
491,6408177.5
492,36441130.0
493,7156660.5
494,6977937.5
495,7168584.5
496,6049794.0
497,6827756.0
498,6759596.5
499,40037044.0
500,7467327.5
501,5721133.5
502,7538537.5
503,69516060.0
504,57012636.0
505,8518702.0
506,7339055.0
507,7475111.0
508,8641518.0
509,5819241.5
510,5740755.5
511,57105860.0
512,7313470.5
513,42109670.0
514,6599257.0
515,11430471.0
516,5796992.5
517,6310883.0
518,5879207.0
519,7010982.5
520,7411423.5
521,5563244.0
522,5859058.0
523,9917431.0
524,6281228.5
525,9546255.0
526,6519862.0
527,6861797.0
528,36965756.0
529,7664556.0
530,3867506.5
531,8468345.0
532,53777188.0
533,6185585.0
534,10678576.0
535,10824268.0
536,6404053.5
537,11512342.0
538,53732196.0
539,6249613.5
540,6730499.0
541,7143712.0
542,7296024.0
543,7756622.0
544,7145596.0
545,29893924.0
546,11180006.0
547,8599634.0
548,49797564.0
549,7966377.5
550,9169606.0
551,6006285.5
552,7804663.0
553,7574049.5
554,8404338.0
555,49531300.0
556,7535445.0
557,7425462.5
558,57707696.0
559,57133932.0
560,6537996.0
561,7110210.5
562,6327647.5
563,6385622.5
564,8097494.5
565,6392962.0
566,58141504.0
567,58324660.0
568,6848056.5
569,7407805.5
570,7429373.5
571,5776952.0
572,6198457.0
573,5752283.0
574,46117540.0
575,6179346.5
576,6980424.0
577,7033457.0
578,7275171.0
579,47870480.0
580,9504391.0
581,31359534.0
582,6036507.0
583,7001938.0
584,6002526.0
585,8336550.0
586,7355878.0
587,5576104.0
588,32874794.0
589,5187702.0
590,5464068.5
591,10343441.0
592,7260708.0
593,8520301.0
594,6366328.0
595,4160977.0
596,7250699.0
597,5946641.5
598,7498802.5
599,5391380.0
600,6355273.5
601,7689399.5
602,7361279.0
603,44823930.0
604,34066750.0
605,45233172.0
606,7447499.0
607,6977492.5
608,59158244.0
609,47149760.0
610,7289986.0
611,7920732.0
612,46530828.0
613,6954247.0
614,5808535.5
615,5044829.0
616,5195765.0
617,5575721.0
618,6842650.0
619,4864839.0
620,7269166.0
621,6277003.0
622,5264145.5
623,7716008.5
624,48732710.0
625,7530336.5
626,51914450.0
627,7655943.5
628,53810070.0
629,5350290.0
630,9680549.0
631,6190780.5
632,11129731.0
633,7619489.5
634,6950641.5
635,4869773.0
636,5205941.5
637,8514336.0
638,5337053.5
639,5994756.5
640,5587900.0
641,38791110.0
642,7718690.5
643,5526679.5
644,5474750.0
645,7937080.0
646,8653590.0
647,8710323.0
648,5187606.5
649,6425930.0
650,6934819.0
651,56060544.0
652,5794947.0
653,7513470.5
654,7924916.0
655,7108822.0
656,5985753.5
657,43096960.0
658,7245284.5
659,6473013.5
660,48991324.0
661,45897590.0
662,47239850.0
663,53900876.0
664,8225772.5
665,42142664.0
666,7739891.5
667,7726248.0
668,4868178.5
669,8445660.0
670,4212871.0
671,5377890.0
672,7311438.5
673,6289611.5
674,7119044.5
675,6483798.0
676,7978835.5
677,6560739.0
678,6655830.5
679,9800127.0
680,6335777.5
681,62757076.0
682,8072610.0
683,7930624.5
684,10166103.0
685,6807607.5
686,5583777.5
687,10280777.0
688,6612336.0
689,6459565.5
690,6499433.0
691,5194527.5
692,6692467.5
693,4765905.0
694,49351156.0
695,5246653.5
696,9263472.0
697,9846945.0
698,6033611.5
699,7656220.0
700,4940023.0
701,54013652.0
702,9501935.0
703,7312448.5
704,5938956.5
705,6009013.0
706,5947442.0
707,6015393.0
708,16334307.0
709,7294944.5
710,10178637.0
711,6759484.5
712,6681090.5
713,6428288.5
714,49701676.0
715,6257589.5
716,5494088.5
717,5540269.5
718,8121054.0
719,6782948.5
720,45833970.0
721,46137732.0
722,6787443.5
723,50782708.0
724,11379731.0
725,4463186.5
726,6065233.5
727,7409900.5
728,5514388.5
729,7201756.0
730,6195914.5
731,8243329.0
732,9319881.0
733,56259570.0
734,48507884.0
735,6700587.0
736,56033836.0
737,6702259.5
738,59328364.0
739,7811990.5
740,6296030.5
741,6066559.5
742,5383700.0
743,7887291.5
744,7273968.5
745,6258017.0
746,7735924.0
747,8935998.0
748,6966953.0
749,7932776.0
750,8344802.0
751,9193250.0
752,8480675.0
753,5987479.5
754,6766647.0
755,6732741.5
756,10273672.0
757,7980888.0
758,8474044.0
759,5799736.5
760,7451457.5
761,6921963.5
762,7316023.5
763,6574348.0
764,6705381.0
765,52651612.0
766,49964584.0
767,6725641.5
768,6998783.5
769,7681841.5
770,47280104.0
771,8234656.0
772,7337058.0
773,6952483.5
774,10644309.0
775,39932396.0
776,37227108.0
777,9000301.0
778,4999380.0
779,7162811.0
780,5678420.0
781,4667435.5
782,7139817.5
783,7190693.5
784,5642356.0
785,6850988.5
786,7814286.0
787,48957424.0
788,44223590.0
789,5907477.5
790,6517092.5
791,6691794.5
792,5627934.5
793,7856457.0
794,17761518.0
795,7135698.5
796,5616079.5
797,23960722.0
798,7898408.5
799,5937922.0
800,7620796.5
801,8323491.5
802,7394667.5
803,38600970.0
804,4732852.5
805,6626006.5
806,4863219.5
807,9067657.0
808,6480173.0
809,7817512.5
810,8967722.0
811,3056427.0
812,5593568.5
813,8263291.0
814,5079245.0
815,11228588.0
816,5935907.5
817,6090973.5
818,56325024.0
819,39205304.0
820,6209112.0
821,4738793.0
822,5885941.0
823,9652347.0
824,7268950.5
825,31858898.0
826,7494108.0
827,7333289.0
828,6566173.0
829,55192336.0
830,7302593.5
831,6760568.5
832,4144360.5
833,12641521.0
834,44852880.0
835,5717975.5
836,5464959.5
837,7503189.5
838,5885941.0
839,69558280.0
840,6304607.5
841,5579392.5
842,7908936.0
843,5730496.0
844,7424079.5
845,6875941.5
846,6827707.0
847,3990267.8
848,9584331.0
849,5750793.0
850,6995823.0
851,7715797.0
852,7419085.0
853,12195646.0
854,7523847.5
855,6781801.5
856,7918117.5
857,7554541.5
858,8793483.0
859,10534042.0
860,8458016.0
861,6028604.5
862,6316842.0
863,6569698.5
864,6997857.0
865,66492900.0
866,4920745.5
867,7511414.5
868,11028930.0
869,7031022.5
870,5347476.5
871,7641951.0
872,6505956.5
873,5953415.0
874,50298264.0
875,5016691.5
876,8755328.0
877,6573670.0
878,5697908.5
879,7205309.0
880,6693724.0
881,56658624.0
882,7256988.0
883,7538164.0
884,7707212.5
885,7847813.0
886,38792690.0
887,44941130.0
888,5913631.0
889,7339432.5
890,6977173.0
891,5315719.0
892,42652544.0
893,7160138.0
894,40724356.0
895,8102871.5
896,8376521.5
897,57458380.0
898,6687965.0
899,42488440.0
900,6635268.0
901,6528706.0
902,11842873.0
903,6587315.5
