row ID,price_doc
1,4817022.0
2,6212916.0
3,5996104.0
4,5300320.0
5,4723935.5
6,6380699.0
7,6261531.0
8,5180407.5
9,5824451.5
10,4568269.5
11,50867224.0
12,5244529.0
13,61244476.0
14,43958140.0
15,5310325.0
16,4991712.5
17,5081015.0
18,5170937.0
19,4857307.0
20,4954248.5
21,3667396.8
22,3532178.2
23,5004965.0
24,3529730.5
25,5888553.0
26,6066872.5
27,4108723.2
28,8149674.5
29,5053719.0
30,2210999.0
31,4157027.8
32,3988849.5
33,6359303.5
34,5008519.0
35,2944276.8
36,4147290.0
37,6177323.0
38,5182407.0
39,5674291.0
40,7069606.0
41,4734372.0
42,4187673.5
43,4854368.5
44,4955160.5
45,4949941.0
46,3000207.0
47,9213494.0
48,5495145.0
49,5670268.5
50,3194993.8
51,3760778.8
52,3164954.8
53,5894786.5
54,5841188.0
55,4706813.5
56,48861372.0
57,8373798.0
58,4623993.5
59,3449928.2
60,5146481.5
61,45091036.0
62,6837039.5
63,4971373.0
64,44759444.0
65,5149045.5
66,5251445.0
67,4993072.5
68,4280757.0
69,5849468.0
70,5195478.5
71,6868217.5
72,4091730.5
73,3579132.5
74,6932366.5
75,7272894.5
76,5596544.5
77,5152002.5
78,4240607.5
79,5871000.5
80,4063998.2
81,5433057.5
82,5190418.5
83,4974598.0
84,4052624.8
85,5780844.0
86,7079545.5
87,5516785.0
88,6348170.0
89,6956516.5
90,3168485.5
91,8372537.0
92,6740033.5
93,2378057.8
94,45300500.0
95,5931961.5
96,6611350.0
97,35555170.0
98,4669009.0
99,3076771.0
100,3136136.0
101,7468390.5
102,36668428.0
103,4995068.0
104,6045265.0
105,4102952.0
106,4999053.0
107,5481572.0
108,5625563.5
109,7819905.5
110,6635906.0
111,4238917.5
112,39123096.0
113,66170796.0
114,6485626.0
115,5887832.5
116,5345627.0
117,6232911.5
118,2760316.8
119,4830729.5
120,6510152.0
121,96541220.0
122,5566534.5
123,55589884.0
124,60080304.0
125,4476079.0
126,39394570.0
127,6485317.0
128,3300731.2
129,4895627.0
130,5772228.5
131,4920132.0
132,71913920.0
133,4341255.0
134,4591076.0
135,6549980.0
136,4919150.0
137,4857288.5
138,5466847.0
139,6258584.5
140,5676559.5
141,5271532.5
142,4039322.8
143,4946791.0
144,5524715.5
145,6280708.5
146,4399087.5
147,54617524.0
148,5585523.5
