row ID,price_doc
1,12727651.0
2,5986549.0
3,4935275.0
4,5896250.0
5,5341586.0
6,6249801.5
7,4752120.0
8,5558247.0
9,5451821.0
10,4086675.2
11,58064260.0
12,5313386.0
13,57288280.0
14,54348280.0
15,4447744.5
16,5603348.0
17,5499539.0
18,5308488.0
19,8058458.5
20,5518527.5
21,4029425.2
22,4885409.5
23,5260406.0
24,8731025.0
25,17945144.0
26,5355197.0
27,7494240.5
28,9341754.0
29,6147965.0
30,5241539.0
31,3234165.8
32,8197090.5
33,4065738.0
34,5429774.0
35,9081383.0
36,5396732.0
37,5320589.5
38,4176986.5
39,6430247.0
40,15320482.0
41,6675492.0
42,5471768.0
43,7536167.0
44,5121266.0
45,5974080.5
46,6787113.5
47,6947540.0
48,8496188.0
49,5087458.5
50,6693603.0
51,8077558.5
52,5517971.5
53,3012348.0
54,7967865.5
55,4009639.2
56,52995376.0
57,6234853.0
58,7398030.0
59,8122218.0
60,5227575.5
61,56172548.0
62,12722274.0
63,9124830.0
64,56143908.0
65,4585905.5
66,4243958.5
67,5658215.0
68,19298870.0
69,7667118.0
70,5327441.5
71,11491598.0
72,10526693.0
73,4420537.0
74,6276681.0
75,13018460.0
76,3104959.2
77,3516856.5
78,5572721.0
79,5006543.0
80,4992582.5
81,14953654.0
82,7270673.5
83,14252140.0
84,5338306.5
85,6378475.0
86,6712631.0
87,11795600.0
88,6996697.5
89,11512035.0
90,5434067.0
91,8304648.0
92,4667119.0
93,7805760.5
94,54771624.0
95,4859377.0
96,9163790.0
97,56578940.0
98,7863113.5
99,5805737.0
100,5475448.5
101,8941137.0
102,56309572.0
103,13822307.0
104,11724740.0
105,6004797.0
106,6091809.0
107,5600662.0
108,7163490.5
109,9997469.0
110,9371691.0
111,7571539.5
112,53182860.0
113,56305732.0
114,7963459.5
115,5782633.5
116,11642351.0
117,5368039.5
118,3630328.0
119,6334285.5
120,7372454.5
121,54167336.0
122,11636016.0
123,56004180.0
124,55773000.0
125,5795692.0
126,56212636.0
127,8978186.0
128,6206859.5
129,24813734.0
130,4545081.5
131,7053211.5
132,51428084.0
133,6034126.0
134,6075097.0
135,3638631.0
136,3430280.0
137,5682706.0
138,4926349.0
139,6567859.5
140,5622999.0
141,11596845.0
142,6321852.0
143,4726380.5
144,5956044.5
145,13813227.0
146,10266951.0
147,53422530.0
148,5194389.0
