row ID,price_doc
1,4216074500000.0
2,3331365500000.0
3,2521944300000.0
4,17424838000000.0
5,2932429800000.0
6,1738779100000.0
7,4767712500000.0
8,2223583000000.0
9,2708626000000.0
10,3292681200000.0
11,3421972700000.0
12,5964511600000.0
13,55223733000000.0
14,63865030000000.0
15,2740372600000.0
16,5166877000000.0
17,1573457500000.0
18,1458072300000.0
19,1817401900000.0
20,1461737200000.0
21,5836741000000.0
22,2330627100000.0
23,5157544300000.0
24,2794076500000.0
25,5002644000000.0
26,4772359000000.0
27,8758466400000.0
28,2735324800000.0
29,8754703600000.0
30,4273049200000.0
31,3728566400000.0
32,2975885000000.0
33,2578921300000.0
34,3326369000000.0
35,2446584700000.0
36,1566801500000.0
37,2099119700000.0
38,3466115700000.0
39,2970384000000.0
40,1715784600000.0
41,2908846000000.0
42,2327476200000.0
43,2885571000000.0
44,5163623000000.0
45,1824382800000.0
46,2424855000000.0
47,3420391500000.0
48,2897748000000.0
49,2897550200000.0
50,3269101400000.0
51,1980343600000.0
52,2432660400000.0
53,5050829600000.0
54,2546046900000.0
55,5980960000000.0
56,10770648000000.0
57,1624357700000.0
58,1779564000000.0
59,5814564700000.0
60,3795173200000.0
61,29617004000000.0
62,2671697200000.0
63,3935760800000.0
64,3655032400000.0
65,2654602300000.0
66,4767983600000.0
67,1264072400000.0
68,2271515800000.0
69,2759972000000.0
70,8762796000000.0
71,1550258400000.0
72,3263020700000.0
73,1966170700000.0
74,960462200000.0
75,2671281200000.0
76,2800369300000.0
77,3808508500000.0
78,3959047600000.0
79,5093596300000.0
80,3409397000000.0
81,4020236700000.0
82,2921479500000.0
83,1822497400000.0
84,2671193400000.0
85,2659603200000.0
86,1567453000000.0
87,2981205400000.0
88,2797653200000.0
89,2739266400000.0
90,3329208400000.0
91,1621948000000.0
92,1754154400000.0
93,4066976500000.0
94,5404967000000.0
95,2516206000000.0
96,1150323900000.0
97,1701933400000.0
98,2884644600000.0
99,3292034200000.0
100,3286646700000.0
101,4001703100000.0
102,57510080000000.0
103,6028818000000.0
104,1557285300000.0
105,3409624200000.0
106,4994133000000.0
107,3002474400000.0
108,1722916800000.0
109,1837140800000.0
110,1226277700000.0
111,3513505000000.0
112,15621929000000.0
113,20345837000000.0
114,4966828700000.0
115,4966429000000.0
116,1712879400000.0
117,4966423500000.0
118,1580082700000.0
119,3291244000000.0
120,1749574700000.0
121,66320430000000.0
122,8750803500000.0
123,51069180000000.0
124,41982433000000.0
125,3384774000000.0
126,12431351000000.0
