row ID,price_doc
1,13864243.0
2,7063075.0
3,5370198.5
4,5882359.0
5,5596478.0
6,7198510.5
7,5647192.0
8,5607407.0
9,5588939.5
10,4663585.5
11,54061068.0
12,4891012.0
13,58095430.0
14,55831156.0
15,4941428.5
16,6705989.5
17,6333669.0
18,5893526.5
19,7396834.0
20,5355596.5
21,7649352.0
22,4955618.5
23,6962892.5
24,6080418.0
25,20435510.0
26,7130057.0
27,5518106.0
28,7952320.5
29,7090271.0
30,4561183.5
31,4244851.5
32,9124387.0
33,5683213.5
34,5618507.0
35,9420569.0
36,5366143.0
37,5797370.0
38,5887658.0
39,5532930.5
40,13869174.0
41,7157421.0
42,5564111.0
43,5965083.0
44,7024036.0
45,8325747.0
46,4936415.0
47,24902514.0
48,9191509.0
49,5740481.5
50,7609840.0
51,7536999.0
52,5435336.5
53,4584186.0
54,10557719.0
55,3725479.5
56,47500190.0
57,7681935.5
58,7020340.0
59,8003922.5
60,4576916.0
61,52082540.0
62,12513909.0
63,9880329.0
64,55791670.0
65,4925329.0
66,5619954.0
67,5936395.0
68,19403446.0
69,7367649.5
70,5255632.0
71,13955954.0
72,7112292.5
73,6963720.5
74,5881772.5
75,14684234.0
76,4567417.0
77,4483164.5
78,6180561.5
79,4194966.5
80,5705059.5
81,16298871.0
82,8632836.0
83,12262606.0
84,5079847.0
85,6307153.5
86,5719057.0
87,9517216.0
88,4893514.0
89,14596301.0
90,6885403.5
91,7481495.0
92,6046542.0
93,9876103.0
94,53004190.0
95,4773708.0
96,8718059.0
97,47665170.0
98,6284480.0
99,5877255.0
100,5534621.0
101,11380669.0
102,60570336.0
103,11307831.0
104,9925643.0
105,6183291.5
106,4539622.5
107,5843470.5
108,7788525.0
109,9062209.0
110,6996128.0
111,7263943.5
112,47543450.0
113,52765384.0
114,8625586.0
115,6586701.0
116,9688181.0
117,5108586.0
118,3720689.2
119,5608252.0
120,6921114.0
121,62660890.0
122,11244842.0
123,59992344.0
124,58887764.0
125,7071043.0
126,50888330.0
127,8403288.0
128,5225837.5
129,27475620.0
130,5979673.5
131,5421755.0
132,60948190.0
133,5799927.5
134,6983109.0
135,5349589.0
136,3822014.5
137,3986791.0
138,6168852.0
139,5092685.5
140,5873928.5
141,10763271.0
142,6208253.0
143,4820236.5
144,5068154.0
145,11507345.0
146,8033646.0
147,50019120.0
148,5370211.0
149,4980726.0
150,4900756.5
151,56291148.0
152,5459951.5
153,12561363.0
154,57431484.0
