row ID,price_doc
1,14655238.0
2,5832801.5
3,5176632.5
4,6017153.5
5,6008459.0
6,5800264.5
7,5682635.5
8,5101756.0
9,5532518.5
10,5063950.0
11,47328760.0
12,5296488.5
13,56561972.0
14,52489100.0
15,5169415.0
16,5339744.0
17,6169754.5
18,5593972.0
19,6468189.0
20,6603087.0
21,7059203.0
22,5507991.0
23,5862795.0
24,7776641.5
25,17429946.0
26,6132554.5
27,6748792.5
28,10263839.0
29,7479909.5
30,6599689.5
31,6318655.0
32,9186851.0
33,5515174.0
34,5335565.5
35,9945369.0
36,5389579.5
37,5870394.0
38,5493469.5
39,5482333.0
40,11163900.0
41,6385860.5
42,6255791.5
43,7297449.0
44,6779033.0
45,7035683.0
46,5505610.5
47,7549781.5
48,7509144.5
49,5946169.5
50,6110676.5
51,6404454.0
52,5393102.5
53,5444933.0
54,12496766.0
55,4879363.0
56,45733600.0
57,6773788.5
58,7816661.5
59,9532454.0
60,4903858.5
61,55588748.0
62,12046978.0
63,10923599.0
64,53196104.0
65,5010740.5
66,5629208.5
67,6484622.5
68,19402966.0
69,7017086.5
70,5266873.5
71,14526257.0
72,9906675.0
73,6783680.0
74,6490428.0
75,13171691.0
76,5856240.5
77,4974336.0
78,5393908.5
79,5214847.0
80,5213167.0
81,14277428.0
82,8890018.0
83,13769109.0
84,4928924.0
85,6156557.0
86,5725368.5
87,11276758.0
88,6802973.5
89,12492500.0
90,6033141.0
91,6637669.5
92,5840169.0
93,12413562.0
94,54861228.0
95,4038195.2
96,11853959.0
97,53947404.0
98,7051714.0
99,5647923.0
100,5478541.5
101,8916764.0
102,53000948.0
103,11536228.0
104,11529313.0
105,7078193.0
106,5689436.5
107,5408502.0
108,6202056.0
109,7968635.0
110,7926594.5
111,8985479.0
112,51974136.0
113,55522532.0
114,8623045.0
115,6326639.0
116,9081098.0
117,5400251.5
118,4403114.0
119,5645368.0
120,6346297.0
121,57575336.0
122,12544968.0
123,49548950.0
124,56165788.0
125,7081158.5
126,57432908.0
127,11223219.0
128,5523062.0
129,24320308.0
130,6191497.5
131,5472527.5
132,55211708.0
133,5830127.0
134,7082365.0
135,5660696.5
136,5218588.0
137,5808935.0
138,5011107.5
139,6576843.0
140,5919395.5
141,11207941.0
142,5707156.5
143,5118573.5
144,6626686.0
145,10934805.0
146,7378489.0
147,56343670.0
148,5546397.0
149,6393013.5
150,5274626.0
151,55918396.0
152,5778510.5
153,13478498.0
154,55342692.0
155,5636127.5
156,6813986.0
157,4482043.5
158,7379731.5
159,5228415.0
160,9404256.0
161,60608170.0
162,6429207.5
163,6396918.5
164,5773411.5
165,6329687.0
166,5406367.0
167,21830600.0
168,5317556.0
169,5386855.5
170,14588750.0
171,5497621.5
172,6790542.5
173,5840169.0
174,6143711.5
175,10416942.0
176,5151013.0
177,14256896.0
178,11867561.0
179,5484703.0
180,4989358.0
181,18329086.0
182,5345078.5
183,21178706.0
184,4819463.0
185,5435946.5
186,7115016.5
187,53022004.0
188,6061840.0
189,52352060.0
190,56640004.0
191,14475039.0
192,9253627.0
193,8473603.0
194,4956493.5
195,9693274.0
196,9323088.0
197,5658624.0
198,5101756.0
199,5683775.5
200,5255875.5
201,4851722.0
202,5951349.0
203,7929812.5
204,5899837.0
205,55874588.0
206,58518190.0
207,57170564.0
208,6972825.0
209,9756109.0
210,9425403.0
211,6411283.0
212,53707052.0
213,5711505.0
214,6052049.5
215,53956100.0
216,7161221.0
217,6346314.0
218,5722425.0
219,5179258.0
220,21351910.0
221,6116327.5
222,5910509.0
223,10342585.0
224,6241741.0
225,5099783.5
226,7396268.5
227,6674174.0
228,9832788.0
229,4983780.0
230,50058444.0
231,7287854.5
232,5552538.0
233,6609869.5
234,5739986.5
235,6670986.0
236,8850611.0
237,57658920.0
238,9769183.0
239,5779678.0
240,6691692.5
241,12822852.0
242,8488449.0
243,5240925.0
244,5827590.5
245,5329918.5
246,5674157.0
247,8205877.5
248,10901831.0
